,FIPS,STNAME,CTYNAME,YEAR,POPULATION
38644,48021,Texas,Bastrop County,ESTIMATESBASE2000,57702.0
38645,48021,Texas,Bastrop County,ESTIMATESBASE2010,74202.0
38646,48021,Texas,Bastrop County,POPESTIMATE2003,65825.0
38647,48021,Texas,Bastrop County,POPESTIMATE2004,67122.0
38648,48021,Texas,Bastrop County,POPESTIMATE2005,68233.0
38649,48021,Texas,Bastrop County,POPESTIMATE2006,69720.0
38650,48021,Texas,Bastrop County,POPESTIMATE2007,71348.0
38651,48021,Texas,Bastrop County,POPESTIMATE2008,72389.0
38652,48021,Texas,Bastrop County,POPESTIMATE2009,73587.0
38653,48021,Texas,Bastrop County,POPESTIMATE2011,75141.0
38654,48021,Texas,Bastrop County,POPESTIMATE2012,74858.0
38655,48021,Texas,Bastrop County,POPESTIMATE2013,75944.0
38656,48021,Texas,Bastrop County,POPESTIMATE2014,77994.0
38657,48021,Texas,Bastrop County,POPESTIMATE2015,80281.0
38658,48023,Texas,Baylor County,CENSUS2010,3726.0
38659,48023,Texas,Baylor County,ESTIMATESBASE2000,4091.0
38660,48023,Texas,Baylor County,ESTIMATESBASE2010,3726.0
38661,48023,Texas,Baylor County,POPESTIMATE2003,3941.0
38662,48023,Texas,Baylor County,POPESTIMATE2004,3955.0
38663,48023,Texas,Baylor County,POPESTIMATE2005,3877.0
38664,48023,Texas,Baylor County,POPESTIMATE2006,3870.0
38665,48023,Texas,Baylor County,POPESTIMATE2007,3905.0
38666,48023,Texas,Baylor County,POPESTIMATE2008,3747.0
38667,48023,Texas,Baylor County,POPESTIMATE2009,3726.0
38668,48023,Texas,Baylor County,POPESTIMATE2011,3695.0
38669,48023,Texas,Baylor County,POPESTIMATE2012,3590.0
38670,48023,Texas,Baylor County,POPESTIMATE2013,3578.0
38671,48023,Texas,Baylor County,POPESTIMATE2014,3567.0
38672,48023,Texas,Baylor County,POPESTIMATE2015,3609.0
38673,48025,Texas,Bee County,CENSUS2010,31861.0
38674,48025,Texas,Bee County,ESTIMATESBASE2000,32347.0
38675,48025,Texas,Bee County,ESTIMATESBASE2010,31861.0
38676,48025,Texas,Bee County,POPESTIMATE2003,32620.0
38677,48025,Texas,Bee County,POPESTIMATE2004,32352.0
38678,48025,Texas,Bee County,POPESTIMATE2005,32101.0
38679,48025,Texas,Bee County,POPESTIMATE2006,31977.0
38680,48025,Texas,Bee County,POPESTIMATE2007,31936.0
38681,48025,Texas,Bee County,POPESTIMATE2008,31814.0
38682,48025,Texas,Bee County,POPESTIMATE2009,31864.0
38683,48025,Texas,Bee County,POPESTIMATE2011,32311.0
38684,48025,Texas,Bee County,POPESTIMATE2012,32483.0
38685,48025,Texas,Bee County,POPESTIMATE2013,32812.0
38686,48025,Texas,Bee County,POPESTIMATE2014,32846.0
38687,48025,Texas,Bee County,POPESTIMATE2015,32612.0
38688,48027,Texas,Bell County,CENSUS2010,310235.0
38689,48027,Texas,Bell County,ESTIMATESBASE2000,238000.0
38690,48027,Texas,Bell County,ESTIMATESBASE2010,310159.0
38691,48027,Texas,Bell County,POPESTIMATE2003,252922.0
38692,48027,Texas,Bell County,POPESTIMATE2004,258138.0
38693,48027,Texas,Bell County,POPESTIMATE2005,266017.0
38694,48027,Texas,Bell County,POPESTIMATE2006,273771.0
38695,48027,Texas,Bell County,POPESTIMATE2007,287752.0
38696,48027,Texas,Bell County,POPESTIMATE2008,297873.0
38697,48027,Texas,Bell County,POPESTIMATE2009,301050.0
38698,48027,Texas,Bell County,POPESTIMATE2011,315780.0
38699,48027,Texas,Bell County,POPESTIMATE2012,324973.0
38700,48027,Texas,Bell County,POPESTIMATE2013,327061.0
38701,48027,Texas,Bell County,POPESTIMATE2014,330208.0
38702,48027,Texas,Bell County,POPESTIMATE2015,336174.0
38703,48029,Texas,Bexar County,CENSUS2010,1714773.0
38704,48029,Texas,Bexar County,ESTIMATESBASE2000,1393035.0
38705,48029,Texas,Bexar County,ESTIMATESBASE2010,1714772.0
38706,48029,Texas,Bexar County,POPESTIMATE2003,1469623.0
38707,48029,Texas,Bexar County,POPESTIMATE2004,1500919.0
38708,48029,Texas,Bexar County,POPESTIMATE2005,1529270.0
38709,48029,Texas,Bexar County,POPESTIMATE2006,1573935.0
38710,48029,Texas,Bexar County,POPESTIMATE2007,1615210.0
38711,48029,Texas,Bexar County,POPESTIMATE2008,1651709.0
38712,48029,Texas,Bexar County,POPESTIMATE2009,1685628.0
38713,48029,Texas,Bexar County,POPESTIMATE2011,1755340.0
38714,48029,Texas,Bexar County,POPESTIMATE2012,1789091.0
38715,48029,Texas,Bexar County,POPESTIMATE2013,1821863.0
38716,48029,Texas,Bexar County,POPESTIMATE2014,1858787.0
38717,48029,Texas,Bexar County,POPESTIMATE2015,1896116.0
38718,48031,Texas,Blanco County,CENSUS2010,10497.0
38719,48031,Texas,Blanco County,ESTIMATESBASE2000,8436.0
38720,48031,Texas,Blanco County,ESTIMATESBASE2010,10495.0
38721,48031,Texas,Blanco County,POPESTIMATE2003,9096.0
38722,48031,Texas,Blanco County,POPESTIMATE2004,9337.0
38723,48031,Texas,Blanco County,POPESTIMATE2005,9554.0
38724,48031,Texas,Blanco County,POPESTIMATE2006,9686.0
38725,48031,Texas,Blanco County,POPESTIMATE2007,9835.0
38726,48031,Texas,Blanco County,POPESTIMATE2008,10061.0
38727,48031,Texas,Blanco County,POPESTIMATE2009,10315.0
38728,48031,Texas,Blanco County,POPESTIMATE2011,10577.0
38729,48031,Texas,Blanco County,POPESTIMATE2012,10627.0
38730,48031,Texas,Blanco County,POPESTIMATE2013,10648.0
38731,48031,Texas,Blanco County,POPESTIMATE2014,10817.0
38732,48031,Texas,Blanco County,POPESTIMATE2015,11042.0
38733,48033,Texas,Borden County,CENSUS2010,641.0
38734,48033,Texas,Borden County,ESTIMATESBASE2000,729.0
38735,48033,Texas,Borden County,ESTIMATESBASE2010,641.0
38736,48033,Texas,Borden County,POPESTIMATE2003,666.0
38737,48033,Texas,Borden County,POPESTIMATE2004,671.0
38738,48033,Texas,Borden County,POPESTIMATE2005,638.0
38739,48033,Texas,Borden County,POPESTIMATE2006,634.0
38740,48033,Texas,Borden County,POPESTIMATE2007,597.0
38741,48033,Texas,Borden County,POPESTIMATE2008,612.0
38742,48033,Texas,Borden County,POPESTIMATE2009,618.0
38743,48033,Texas,Borden County,POPESTIMATE2011,632.0
38744,48033,Texas,Borden County,POPESTIMATE2012,613.0
38745,48033,Texas,Borden County,POPESTIMATE2013,646.0
38746,48033,Texas,Borden County,POPESTIMATE2014,665.0
38747,48033,Texas,Borden County,POPESTIMATE2015,655.0
38748,48035,Texas,Bosque County,CENSUS2010,18212.0
38749,48035,Texas,Bosque County,ESTIMATESBASE2000,17188.0
38750,48035,Texas,Bosque County,ESTIMATESBASE2010,18217.0
38751,48035,Texas,Bosque County,POPESTIMATE2003,17647.0
38752,48035,Texas,Bosque County,POPESTIMATE2004,17871.0
38753,48035,Texas,Bosque County,POPESTIMATE2005,17990.0
38754,48035,Texas,Bosque County,POPESTIMATE2006,18046.0
38755,48035,Texas,Bosque County,POPESTIMATE2007,18077.0
38756,48035,Texas,Bosque County,POPESTIMATE2008,17939.0
38757,48035,Texas,Bosque County,POPESTIMATE2009,18004.0
38758,48035,Texas,Bosque County,POPESTIMATE2011,18263.0
38759,48035,Texas,Bosque County,POPESTIMATE2012,18130.0
38760,48035,Texas,Bosque County,POPESTIMATE2013,17869.0
38761,48035,Texas,Bosque County,POPESTIMATE2014,17719.0
38762,48035,Texas,Bosque County,POPESTIMATE2015,17868.0
38763,48037,Texas,Bowie County,CENSUS2010,92565.0
38764,48037,Texas,Bowie County,ESTIMATESBASE2000,89296.0
38765,48037,Texas,Bowie County,ESTIMATESBASE2010,92564.0
38766,48037,Texas,Bowie County,POPESTIMATE2003,88839.0
38767,48037,Texas,Bowie County,POPESTIMATE2004,89055.0
38768,48037,Texas,Bowie County,POPESTIMATE2005,89239.0
38769,48037,Texas,Bowie County,POPESTIMATE2006,90235.0
38770,48037,Texas,Bowie County,POPESTIMATE2007,90456.0
38771,48037,Texas,Bowie County,POPESTIMATE2008,91349.0
38772,48037,Texas,Bowie County,POPESTIMATE2009,92231.0
38773,48037,Texas,Bowie County,POPESTIMATE2011,92922.0
38774,48037,Texas,Bowie County,POPESTIMATE2012,93129.0
38775,48037,Texas,Bowie County,POPESTIMATE2013,93487.0
38776,48037,Texas,Bowie County,POPESTIMATE2014,93502.0
38777,48037,Texas,Bowie County,POPESTIMATE2015,93494.0
38778,48039,Texas,Brazoria County,CENSUS2010,313166.0
38779,48039,Texas,Brazoria County,ESTIMATESBASE2000,241805.0
38780,48039,Texas,Brazoria County,ESTIMATESBASE2010,313123.0
38781,48039,Texas,Brazoria County,POPESTIMATE2003,261269.0
38782,48039,Texas,Brazoria County,POPESTIMATE2004,268051.0
38783,48039,Texas,Brazoria County,POPESTIMATE2005,274336.0
38784,48039,Texas,Brazoria County,POPESTIMATE2006,284248.0
38785,48039,Texas,Brazoria County,POPESTIMATE2007,293296.0
38786,48039,Texas,Brazoria County,POPESTIMATE2008,301336.0
38787,48039,Texas,Brazoria County,POPESTIMATE2009,309236.0
38788,48039,Texas,Brazoria County,POPESTIMATE2011,319159.0
38789,48039,Texas,Brazoria County,POPESTIMATE2012,324284.0
38790,48039,Texas,Brazoria County,POPESTIMATE2013,329986.0
38791,48039,Texas,Brazoria County,POPESTIMATE2014,337698.0
38792,48039,Texas,Brazoria County,POPESTIMATE2015,345617.0
38793,48041,Texas,Brazos County,CENSUS2010,194851.0
38794,48041,Texas,Brazos County,ESTIMATESBASE2000,152436.0
38795,48041,Texas,Brazos County,ESTIMATESBASE2010,194861.0
38796,48041,Texas,Brazos County,POPESTIMATE2003,163279.0
38797,48041,Texas,Brazos County,POPESTIMATE2004,166150.0
38798,48041,Texas,Brazos County,POPESTIMATE2005,169824.0
38799,48041,Texas,Brazos County,POPESTIMATE2006,175433.0
38800,48041,Texas,Brazos County,POPESTIMATE2007,179472.0
38801,48041,Texas,Brazos County,POPESTIMATE2008,185098.0
38802,48041,Texas,Brazos County,POPESTIMATE2009,191434.0
38803,48041,Texas,Brazos County,POPESTIMATE2011,197416.0
38804,48041,Texas,Brazos County,POPESTIMATE2012,200261.0
38805,48041,Texas,Brazos County,POPESTIMATE2013,204141.0
38806,48041,Texas,Brazos County,POPESTIMATE2014,209030.0
38807,48041,Texas,Brazos County,POPESTIMATE2015,216450.0
38808,48043,Texas,Brewster County,CENSUS2010,9232.0
38809,48043,Texas,Brewster County,ESTIMATESBASE2000,8872.0
38810,48043,Texas,Brewster County,ESTIMATESBASE2010,9232.0
38811,48043,Texas,Brewster County,POPESTIMATE2003,9030.0
38812,48043,Texas,Brewster County,POPESTIMATE2004,9002.0
38813,48043,Texas,Brewster County,POPESTIMATE2005,8830.0
38814,48043,Texas,Brewster County,POPESTIMATE2006,8790.0
38815,48043,Texas,Brewster County,POPESTIMATE2007,8843.0
38816,48043,Texas,Brewster County,POPESTIMATE2008,8868.0
38817,48043,Texas,Brewster County,POPESTIMATE2009,9054.0
38818,48043,Texas,Brewster County,POPESTIMATE2011,9352.0
38819,48043,Texas,Brewster County,POPESTIMATE2012,9262.0
38820,48043,Texas,Brewster County,POPESTIMATE2013,9290.0
38821,48043,Texas,Brewster County,POPESTIMATE2014,9151.0
38822,48043,Texas,Brewster County,POPESTIMATE2015,9136.0
38823,48045,Texas,Briscoe County,CENSUS2010,1637.0
38824,48045,Texas,Briscoe County,ESTIMATESBASE2000,1805.0
38825,48045,Texas,Briscoe County,ESTIMATESBASE2010,1637.0
38826,48045,Texas,Briscoe County,POPESTIMATE2003,1763.0
38827,48045,Texas,Briscoe County,POPESTIMATE2004,1768.0
38828,48045,Texas,Briscoe County,POPESTIMATE2005,1726.0
38829,48045,Texas,Briscoe County,POPESTIMATE2006,1704.0
38830,48045,Texas,Briscoe County,POPESTIMATE2007,1647.0
38831,48045,Texas,Briscoe County,POPESTIMATE2008,1651.0
38832,48045,Texas,Briscoe County,POPESTIMATE2009,1634.0
38833,48045,Texas,Briscoe County,POPESTIMATE2011,1658.0
38834,48045,Texas,Briscoe County,POPESTIMATE2012,1575.0
38835,48045,Texas,Briscoe County,POPESTIMATE2013,1561.0
38836,48045,Texas,Briscoe County,POPESTIMATE2014,1551.0
38837,48045,Texas,Briscoe County,POPESTIMATE2015,1515.0
38838,48047,Texas,Brooks County,CENSUS2010,7223.0
38839,48047,Texas,Brooks County,ESTIMATESBASE2000,7980.0
38840,48047,Texas,Brooks County,ESTIMATESBASE2010,7223.0
38841,48047,Texas,Brooks County,POPESTIMATE2003,7627.0
38842,48047,Texas,Brooks County,POPESTIMATE2004,7593.0
38843,48047,Texas,Brooks County,POPESTIMATE2005,7562.0
38844,48047,Texas,Brooks County,POPESTIMATE2006,7490.0
38845,48047,Texas,Brooks County,POPESTIMATE2007,7413.0
38846,48047,Texas,Brooks County,POPESTIMATE2008,7345.0
38847,48047,Texas,Brooks County,POPESTIMATE2009,7297.0
38848,48047,Texas,Brooks County,POPESTIMATE2011,7217.0
38849,48047,Texas,Brooks County,POPESTIMATE2012,7199.0
38850,48047,Texas,Brooks County,POPESTIMATE2013,7263.0
38851,48047,Texas,Brooks County,POPESTIMATE2014,7234.0
38852,48047,Texas,Brooks County,POPESTIMATE2015,7200.0
38853,48049,Texas,Brown County,CENSUS2010,38106.0
38854,48049,Texas,Brown County,ESTIMATESBASE2000,37668.0
38855,48049,Texas,Brown County,ESTIMATESBASE2010,38106.0
38856,48049,Texas,Brown County,POPESTIMATE2003,37654.0
38857,48049,Texas,Brown County,POPESTIMATE2004,37940.0
38858,48049,Texas,Brown County,POPESTIMATE2005,38172.0
38859,48049,Texas,Brown County,POPESTIMATE2006,38492.0
38860,48049,Texas,Brown County,POPESTIMATE2007,38221.0
38861,48049,Texas,Brown County,POPESTIMATE2008,38135.0
38862,48049,Texas,Brown County,POPESTIMATE2009,38001.0
38863,48049,Texas,Brown County,POPESTIMATE2011,37998.0
38864,48049,Texas,Brown County,POPESTIMATE2012,37811.0
38865,48049,Texas,Brown County,POPESTIMATE2013,37673.0
38866,48049,Texas,Brown County,POPESTIMATE2014,37555.0
38867,48049,Texas,Brown County,POPESTIMATE2015,37749.0
38868,48051,Texas,Burleson County,CENSUS2010,17187.0
38869,48051,Texas,Burleson County,ESTIMATESBASE2000,16449.0
38870,48051,Texas,Burleson County,ESTIMATESBASE2010,17187.0
38871,48051,Texas,Burleson County,POPESTIMATE2003,16881.0
38872,48051,Texas,Burleson County,POPESTIMATE2004,16964.0
38873,48051,Texas,Burleson County,POPESTIMATE2005,17167.0
38874,48051,Texas,Burleson County,POPESTIMATE2006,17000.0
38875,48051,Texas,Burleson County,POPESTIMATE2007,16982.0
38876,48051,Texas,Burleson County,POPESTIMATE2008,17025.0
38877,48051,Texas,Burleson County,POPESTIMATE2009,17076.0
38878,48051,Texas,Burleson County,POPESTIMATE2011,17324.0
38879,48051,Texas,Burleson County,POPESTIMATE2012,17431.0
38880,48051,Texas,Burleson County,POPESTIMATE2013,17269.0
38881,48051,Texas,Burleson County,POPESTIMATE2014,17390.0
38882,48051,Texas,Burleson County,POPESTIMATE2015,17614.0
38883,48053,Texas,Burnet County,CENSUS2010,42750.0
38884,48053,Texas,Burnet County,ESTIMATESBASE2000,34188.0
38885,48053,Texas,Burnet County,ESTIMATESBASE2010,42706.0
38886,48053,Texas,Burnet County,POPESTIMATE2003,37776.0
38887,48053,Texas,Burnet County,POPESTIMATE2004,38966.0
38888,48053,Texas,Burnet County,POPESTIMATE2005,39798.0
38889,48053,Texas,Burnet County,POPESTIMATE2006,41109.0
38890,48053,Texas,Burnet County,POPESTIMATE2007,42026.0
38891,48053,Texas,Burnet County,POPESTIMATE2008,42477.0
38892,48053,Texas,Burnet County,POPESTIMATE2009,42611.0
38893,48053,Texas,Burnet County,POPESTIMATE2011,43206.0
38894,48053,Texas,Burnet County,POPESTIMATE2012,43370.0
38895,48053,Texas,Burnet County,POPESTIMATE2013,43580.0
38896,48053,Texas,Burnet County,POPESTIMATE2014,43951.0
38897,48053,Texas,Burnet County,POPESTIMATE2015,44753.0
38898,48055,Texas,Caldwell County,CENSUS2010,38066.0
38899,48055,Texas,Caldwell County,ESTIMATESBASE2000,32101.0
38900,48055,Texas,Caldwell County,ESTIMATESBASE2010,38057.0
38901,48055,Texas,Caldwell County,POPESTIMATE2003,35330.0
38902,48055,Texas,Caldwell County,POPESTIMATE2004,36200.0
38903,48055,Texas,Caldwell County,POPESTIMATE2005,36388.0
38904,48055,Texas,Caldwell County,POPESTIMATE2006,36533.0
38905,48055,Texas,Caldwell County,POPESTIMATE2007,36906.0
38906,48055,Texas,Caldwell County,POPESTIMATE2008,37671.0
38907,48055,Texas,Caldwell County,POPESTIMATE2009,37829.0
38908,48055,Texas,Caldwell County,POPESTIMATE2011,38472.0
38909,48055,Texas,Caldwell County,POPESTIMATE2012,38690.0
38910,48055,Texas,Caldwell County,POPESTIMATE2013,39215.0
38911,48055,Texas,Caldwell County,POPESTIMATE2014,39721.0
38912,48055,Texas,Caldwell County,POPESTIMATE2015,40442.0
38913,48057,Texas,Calhoun County,CENSUS2010,21381.0
38914,48057,Texas,Calhoun County,ESTIMATESBASE2000,20645.0
38915,48057,Texas,Calhoun County,ESTIMATESBASE2010,21382.0
38916,48057,Texas,Calhoun County,POPESTIMATE2003,20575.0
38917,48057,Texas,Calhoun County,POPESTIMATE2004,20692.0
38918,48057,Texas,Calhoun County,POPESTIMATE2005,20715.0
38919,48057,Texas,Calhoun County,POPESTIMATE2006,20839.0
38920,48057,Texas,Calhoun County,POPESTIMATE2007,20888.0
38921,48057,Texas,Calhoun County,POPESTIMATE2008,21127.0
38922,48057,Texas,Calhoun County,POPESTIMATE2009,21388.0
38923,48057,Texas,Calhoun County,POPESTIMATE2011,21358.0
38924,48057,Texas,Calhoun County,POPESTIMATE2012,21578.0
38925,48057,Texas,Calhoun County,POPESTIMATE2013,21735.0
38926,48057,Texas,Calhoun County,POPESTIMATE2014,21821.0
38927,48057,Texas,Calhoun County,POPESTIMATE2015,21906.0
38928,48059,Texas,Callahan County,CENSUS2010,13544.0
38929,48059,Texas,Callahan County,ESTIMATESBASE2000,12873.0
38930,48059,Texas,Callahan County,ESTIMATESBASE2010,13546.0
38931,48059,Texas,Callahan County,POPESTIMATE2003,12913.0
38932,48059,Texas,Callahan County,POPESTIMATE2004,13156.0
38933,48059,Texas,Callahan County,POPESTIMATE2005,13281.0
38934,48059,Texas,Callahan County,POPESTIMATE2006,13309.0
38935,48059,Texas,Callahan County,POPESTIMATE2007,13418.0
38936,48059,Texas,Callahan County,POPESTIMATE2008,13474.0
38937,48059,Texas,Callahan County,POPESTIMATE2009,13548.0
38938,48059,Texas,Callahan County,POPESTIMATE2011,13511.0
38939,48059,Texas,Callahan County,POPESTIMATE2012,13488.0
38940,48059,Texas,Callahan County,POPESTIMATE2013,13501.0
38941,48059,Texas,Callahan County,POPESTIMATE2014,13506.0
38942,48059,Texas,Callahan County,POPESTIMATE2015,13591.0
38943,48061,Texas,Cameron County,CENSUS2010,406220.0
38944,48061,Texas,Cameron County,ESTIMATESBASE2000,334884.0
38945,48061,Texas,Cameron County,ESTIMATESBASE2010,406215.0
38946,48061,Texas,Cameron County,POPESTIMATE2003,358492.0
38947,48061,Texas,Cameron County,POPESTIMATE2004,366299.0
38948,48061,Texas,Cameron County,POPESTIMATE2005,373429.0
38949,48061,Texas,Cameron County,POPESTIMATE2006,380169.0
38950,48061,Texas,Cameron County,POPESTIMATE2007,386306.0
38951,48061,Texas,Cameron County,POPESTIMATE2008,393000.0
38952,48061,Texas,Cameron County,POPESTIMATE2009,400303.0
38953,48061,Texas,Cameron County,POPESTIMATE2011,413291.0
38954,48061,Texas,Cameron County,POPESTIMATE2012,416098.0
38955,48061,Texas,Cameron County,POPESTIMATE2013,417705.0
38956,48061,Texas,Cameron County,POPESTIMATE2014,419467.0
38957,48061,Texas,Cameron County,POPESTIMATE2015,420058.0
38958,48063,Texas,Camp County,CENSUS2010,12401.0
38959,48063,Texas,Camp County,ESTIMATESBASE2000,11533.0
38960,48063,Texas,Camp County,ESTIMATESBASE2010,12401.0
38961,48063,Texas,Camp County,POPESTIMATE2003,11582.0
38962,48063,Texas,Camp County,POPESTIMATE2004,11715.0
38963,48063,Texas,Camp County,POPESTIMATE2005,11990.0
38964,48063,Texas,Camp County,POPESTIMATE2006,12068.0
38965,48063,Texas,Camp County,POPESTIMATE2007,12253.0
38966,48063,Texas,Camp County,POPESTIMATE2008,12331.0
38967,48063,Texas,Camp County,POPESTIMATE2009,12364.0
38968,48063,Texas,Camp County,POPESTIMATE2011,12421.0
38969,48063,Texas,Camp County,POPESTIMATE2012,12491.0
38970,48063,Texas,Camp County,POPESTIMATE2013,12467.0
38971,48063,Texas,Camp County,POPESTIMATE2014,12664.0
38972,48063,Texas,Camp County,POPESTIMATE2015,12708.0
38973,48065,Texas,Carson County,CENSUS2010,6182.0
38974,48065,Texas,Carson County,ESTIMATESBASE2000,6503.0
38975,48065,Texas,Carson County,ESTIMATESBASE2010,6186.0
38976,48065,Texas,Carson County,POPESTIMATE2003,6391.0
38977,48065,Texas,Carson County,POPESTIMATE2004,6381.0
38978,48065,Texas,Carson County,POPESTIMATE2005,6449.0
38979,48065,Texas,Carson County,POPESTIMATE2006,6413.0
38980,48065,Texas,Carson County,POPESTIMATE2007,6361.0
38981,48065,Texas,Carson County,POPESTIMATE2008,6260.0
38982,48065,Texas,Carson County,POPESTIMATE2009,6220.0
38983,48065,Texas,Carson County,POPESTIMATE2011,6238.0
38984,48065,Texas,Carson County,POPESTIMATE2012,6090.0
38985,48065,Texas,Carson County,POPESTIMATE2013,5988.0
38986,48065,Texas,Carson County,POPESTIMATE2014,6037.0
38987,48065,Texas,Carson County,POPESTIMATE2015,6011.0
